x y time dx dy dt dr^2 TotalDisplacementSquared
12
1.96071525423729E-05 1.95815084745763E-05 4.0974097 4.94025423728814E-08 -2.07415254237294E-08 0.0330032999999998 2.87082206980756E-15 3.30081227397821E-12
1.96495255623722E-05 1.96032965235174E-05 4.130413 4.23730199993076E-08 2.17880489411125E-08 0.0330032999999998 2.27019190052203E-15 3.47190406234666E-12
1.96868E-05 1.958E-05 4.1644164 3.727443762781E-08 -2.32965235173831E-08 0.0340033999999996 1.93211170846548E-15 3.52526667552365E-12
293
9.05944084669391E-06 1.62217258723672E-05 0 0 0 0 0 0
8.78603887871531E-06 1.63445321876321E-05 0.0340034 -2.73401967978601E-07 1.2280631526488E-07 0.0340034 8.98300271635089E-14 8.98300271635089E-14
8.75931239321856E-06 1.6446039689841E-05 0.0670067 -2.67264854967541E-08 1.01507502208918E-07 0.0330033 1.10180780317017E-14 1.40393777295177E-13
8.52199033541785E-06 1.65750736213758E-05 0.10001 -2.37322057800707E-07 1.29033931534803E-07 0.0330033 7.29715146060903E-14 4.13707683800346E-13
8.38887437041301E-06 1.66067929198446E-05 0.1330133 -1.33115965004841E-07 3.17192984688016E-08 0.0330033 1.8725974034523E-14 5.97936030164751E-13
8.14378809411022E-06 1.65749114163903E-05 0.1670167 -2.45086276302793E-07 -3.18815034542468E-08 0.0340034 6.10837130944721E-14 9.63159991821031E-13
8.16635135135135E-06 1.65997027027027E-05 0.20002 2.25632572411349E-08 2.47912863123668E-08 0.0330033 1.12370845435137E-15 9.40475330961718E-13
8.24111753967139E-06 1.66161662687825E-05 0.2330233 7.47661883200424E-08 1.64635660797707E-08 0.0330033 5.86103192397103E-15 8.25236261140525E-13
8.18409934258583E-06 1.6312861358656E-05 0.2670267 -5.70181970855643E-08 -3.0330491012652E-07 0.0340034 9.52449433057443E-14 7.74528425675292E-13
8.07611798980335E-06 1.63335029861617E-05 0.30003 -1.0798135278248E-07 2.06416275057358E-08 0.0330033 1.20860493348199E-14 9.79417964051648E-13
8.17573771942764E-06 1.63062599203422E-05 0.3330333 9.96197296242942E-08 -2.72430658194562E-08 0.0330033 1.06662751656607E-14 7.88077222407231E-13
8.15318410342351E-06 1.62124249461336E-05 0.3670367 -2.25536160041348E-08 -9.38349742086461E-08 0.0340034 9.31366797959924E-15 8.2138779195188E-13
8.11744757270305E-06 1.60690422894219E-05 0.40004 -3.57365307204622E-08 -1.43382656711737E-07 0.0330033 2.18356858736502E-14 9.10663604745052E-13
7.9715746031746E-06 1.59833954144621E-05 0.4330433 -1.45872969528444E-07 -8.56468749597701E-08 0.0330033 2.86143104294207E-14 1.24025437095407E-12
7.80383664068037E-06 1.60651622962438E-05 0.4670467 -1.67737962494235E-07 8.17668817817177E-08 0.0340034 3.48218470180226E-14 1.60105407552744E-12
7.80404135445319E-06 1.60910446741914E-05 0.50005 2.04713772822359E-10 2.58823779476083E-08 0.0330033 6.69939395951626E-16 1.59310546067492E-12
7.82125459317585E-06 1.59943403997577E-05 0.5330533 1.72132387226618E-08 -9.67042744336845E-08 0.0330033 9.64801228106872E-15 1.58480935155491E-12
7.82450076402532E-06 1.5939373499236E-05 0.5660566 3.24617084946955E-09 -5.49669005217479E-08 0.0330033000000001 3.03189777815168E-15 1.60479987039433E-12
7.63925692489329E-06 1.58380879120879E-05 0.60006 -1.85243839132034E-07 -1.01285587148064E-07 0.0340033999999999 4.45740501003028E-14 2.16410045630824E-12
7.51723079780812E-06 1.58525143494009E-05 0.6330633 -1.22026127085171E-07 1.44264373130377E-08 0.0330033000000001 1.50984977849533E-14 2.51472898357537E-12
7.43012152501986E-06 1.58088883240667E-05 0.6660666 -8.71092727882615E-08 -4.36260253342301E-08 0.0330033 9.49125549216264E-15 2.82511629326714E-12
7.5163942143563E-06 1.5817245350822E-05 0.70007 8.62726893364456E-08 8.35702675530922E-09 0.0340034 7.51281682153181E-15 2.54459740187788E-12
7.5313704797048E-06 1.58221802583026E-05 0.7330733 1.49762653484955E-08 4.9349074805545E-09 0.0330033 2.48641835630179E-16 2.4946357441885E-12
7.41061692917012E-06 1.60608562217924E-05 0.7660766 -1.20753550534677E-07 2.38675963489811E-07 0.0330033000000001 7.15476355145202E-14 2.74449935547456E-12
7.47308460408901E-06 1.62946705071727E-05 0.80008 6.24676749188887E-08 2.33814285380316E-07 0.0340034 5.857133045768E-14 2.52184704819846E-12
7.24734387351779E-06 1.62022373338124E-05 0.8330833 -2.25740730571223E-07 -9.24331733602771E-08 0.0330033 5.95027689762804E-14 3.28407524332908E-12
7.03113552316728E-06 1.64672135450656E-05 0.8660866 -2.16208350350504E-07 2.64976211253189E-07 0.0330033 1.16958443291381E-13 4.17428668289336E-12
6.88557575757576E-06 1.66375636363636E-05 0.8990899 -1.45559765591525E-07 1.70350091298016E-07 0.0330033000000001 5.02067989643019E-14 4.89861047165226E-12
6.86455181713978E-06 1.67435458161958E-05 0.9330933 -2.1023940435983E-08 1.0598217983217E-07 0.0340033999999999 1.16742285134342E-14 5.08983390583441E-12
6.83973090909091E-06 1.66656065993266E-05 0.9660966 -2.48209080488661E-08 -7.79392168692076E-08 0.0330033000000001 6.69059900255564E-15 5.12414230685955E-12
6.86465521683126E-06 1.67030211821955E-05 0.9990999 2.49243077403497E-08 3.74145828689067E-08 0.0330033 2.02107212758994E-15 5.04872913631435E-12
6.88073677238943E-06 1.64788127161675E-05 1.0331033 1.60815555581743E-08 -2.24208466028018E-07 0.0340034000000001 5.05280526678074E-14 4.81284508864614E-12
6.73411101859562E-06 1.64623816264224E-05 1.0661066 -1.46625753793817E-07 -1.64310897450635E-08 0.0330032999999998 2.17690923858154E-14 5.46507400140355E-12
6.64124838796346E-06 1.62514310854379E-05 1.0991099 -9.28626306321554E-08 -2.10950540984489E-07 0.0330033000000001 5.31235989095727E-14 5.84853716714441E-12
6.61813382804504E-06 1.61139533009212E-05 1.1331133 -2.31145599184245E-08 -1.37477784516749E-07 0.0340034 1.94344241158561E-14 5.97159488646035E-12
6.50785213296788E-06 1.61250311336004E-05 1.1661166 -1.10281695077152E-07 1.10778326792073E-08 0.0330032999999998 1.22847706459585E-14 6.51995483651923E-12
6.42637854066049E-06 1.60533299830309E-05 1.1991199 -8.1473592307395E-08 -7.17011505694594E-08 0.0330033000000001 1.17790012364559E-14 6.9613742829994E-12
6.37122232489374E-06 1.59442625515924E-05 1.2331233 -5.51562157667528E-08 -1.09067431438499E-07 0.0340034 1.49379127383003E-14 7.30350471532488E-12
6.34752391742195E-06 1.60069144008056E-05 1.2661266 -2.36984074717814E-08 6.26518492132034E-08 0.0330033000000001 4.48686872653256E-15 7.40063739958628E-12
6.4326315643811E-06 1.59383956272054E-05 1.2991299 8.51076469591433E-08 -6.85187736002146E-08 0.0330032999999998 1.19381339065996E-14 6.98040303346819E-12
6.5227525134279E-06 1.58766758022311E-05 1.3321332 9.0120949046806E-08 -6.17198249743261E-08 0.0330033000000001 1.19311222519584E-14 6.5538472510288E-12
6.72617312839336E-06 1.57755341439168E-05 1.3661366 2.03420614965459E-07 -1.01141658314297E-07 0.0340034 5.16095816394917E-14 5.64322530380099E-12
6.91006245252764E-06 1.57320212676175E-05 1.3991399 1.83889324134278E-07 -4.35128762992811E-08 0.0330033000000001 3.57086539343979E-14 4.8596380812218E-12
6.9665375502008E-06 1.55682981927711E-05 1.4321432 5.64750976731634E-08 -1.63723074846437E-07 0.0330032999999998 2.99946818943652E-14 4.80721194093406E-12
6.94460666267021E-06 1.54996125717222E-05 1.4661466 -2.19308875305974E-08 -6.86856210488957E-08 0.0340034 5.19867836675221E-15 4.99397124488362E-12
6.83831638832813E-06 1.55403407964764E-05 1.4991499 -1.06290274342072E-07 4.07282247542298E-08 0.0330033000000001 1.2956410711344E-14 5.39767948119733E-12
6.85660517325525E-06 1.55278200097609E-05 1.5321532 1.82887849271123E-08 -1.25207867155588E-08 0.0330033000000001 4.91249754086684E-16 5.3339903503334E-12
6.84846731491287E-06 1.54688803311832E-05 1.5661566 -8.13785834237417E-09 -5.89396785776501E-08 0.0340034 3.54011044923726E-15 5.45518036711691E-12
6.80346726190476E-06 1.55722944302721E-05 1.5991599 -4.50000530081103E-08 1.034140990889E-07 0.0330032999999998 1.27194806611015E-14 5.51117801324809E-12
6.78350813615973E-06 1.57009495997889E-05 1.6321632 -1.99591257450291E-08 1.28655169516792E-07 0.0330033000000001 1.69505193439003E-14 5.45107762895998E-12
6.71767525530244E-06 1.5408409897879E-05 1.6661666 -6.58328808572972E-08 -2.92539701909874E-07 0.0340034 8.99134453954892E-14 6.14534895938269E-12
6.70603289473684E-06 1.52185059621711E-05 1.6991699 -1.16423605655934E-08 -1.89903935707974E-07 0.0330033000000001 3.61990493569176E-14 6.5449791765487E-12
6.94990995214376E-06 1.53738177556402E-05 1.7321732 2.43877057406922E-07 1.55311793469147E-07 0.0330032999999998 8.3597772320062E-14 5.16906876947304E-12
6.96681902397097E-06 1.54125798873078E-05 1.7661766 1.69090718272031E-08 3.8762131667604E-08 0.0340034 1.78841956147418E-15 5.03378331807401E-12
6.77616713199191E-06 1.54048914989891E-05 1.7991799 -1.90651891979054E-07 -7.68838831868149E-09 0.0330033000000001 3.64072552301316E-14 5.88055724978099E-12
6.7917453968254E-06 1.55067760846561E-05 1.8321832 1.55782648334828E-08 1.01884585666963E-07 0.0330033000000001 1.06231511317509E-14 5.65359585230251E-12
6.82350032474562E-06 1.55081006711409E-05 1.8661866 3.17549279202201E-08 1.3245864848555E-09 0.0340033999999998 1.01012997657424E-15 5.50869094551561E-12
6.77001893597836E-06 1.55382443642922E-05 1.8991899 -5.3481388767258E-08 3.0143693151215E-08 0.0330033000000001 3.7689011812692E-15 5.70859965714497E-12
6.67630313429421E-06 1.55584053992221E-05 1.9321932 -9.37158016841462E-08 2.01610349299903E-08 0.0330033000000001 9.18911881475051E-15 6.11933940635503E-12
6.92019278606965E-06 1.55400383499171E-05 1.9651965 2.43889651775439E-07 -1.8367049305064E-08 0.0330033000000001 5.98195107433197E-14 5.04108014314881E-12
7.0350247440273E-06 1.55059338737201E-05 1.9991999 1.14831957957653E-07 -3.41044761969448E-08 0.0340033999999998 1.43494938650561E-14 4.61061874206299E-12
7.10880391373802E-06 1.54424774361022E-05 2.0322032 7.37791697107144E-08 -6.34564376178989E-08 0.0330033000000003 9.4700853583567E-15 4.41221256963293E-12
7.01983304454184E-06 1.53298803383957E-05 2.0652065 -8.89708691961784E-08 -1.12597097706558E-07 0.0330032999999998 2.05939219774637E-14 4.95538844306452E-12
6.9180123089983E-06 1.52129936332767E-05 2.0992099 -1.01820735543538E-07 -1.1688670511894E-07 0.0340034 2.40299640201891E-14 5.60325691223757E-12
